trial_id,step_id,P,action,reward
45145,86,52,2,1.0754324647613442
45145,87,51,-1,0.5372935854006988
45145,88,65,14,-0.3059275054044478
45145,89,0,-66,0.7033009160069512
45145,90,0,-1,1.0241433014630363
45145,91,0,-1,0.7836202631248703
45145,92,10,-21,1.0355923053144627
45145,93,6,-23,0.32227764314090873
45145,94,28,-63,1.034374484575181
45145,95,32,-93,0.43453623615216924
45145,96,45,13,-0.1966794470635509
45145,97,0,-46,0.6616363487499394
45145,98,0,-1,0.8888110204450765
45145,99,0,-1,0.9744530343072229
45145,100,0,-1,0.7599736524539673
45145,101,1,-3,1.1896204001188257
45145,102,0,-2,1.0708839170239324
45145,103,0,-1,0.6239374823094888
45145,104,4,-9,1.1913503732444237
45145,105,1,-7,0.6324380264651083
45145,106,5,-12,0.7468781767126992
45145,107,9,-24,0.8295200148198077
45145,108,6,-22,0.7402388378754517
45145,109,7,-21,0.5020556739256085
45145,110,15,-38,0.5268152453741812
45145,111,20,-56,0.8933347527852046
45145,112,20,-61,1.0111559261674752
45145,113,17,-55,0.8414633430918825
45145,114,20,-58,0.6634551861726351
45145,115,25,-71,0.7403667098286312
45145,116,25,-76,0.72573085385781
45145,117,27,-80,0.870467167451299
45145,118,27,-82,1.0473501930295588
45145,119,24,-76,0.6504118051214922
45145,120,29,-83,0.6786033093511357
45145,121,34,-98,1.0152845252413305
45145,122,32,-99,0.9549719254854336
45145,123,30,-93,0.5169593825590065
45145,124,41,11,0.8501430219851258
45145,125,47,6,0.929238814910639
45145,126,46,-1,0.7586289227322365
45145,127,51,5,0.79444723116454
45145,128,54,3,1.055347201931487
45145,129,54,0,1.162621670443676
45145,130,54,0,0.9803166704809171
45145,131,56,2,0.7324149632255276
45145,132,60,4,0.2687046654419799
45145,133,76,16,-0.5222547061790614
45145,134,0,-77,0.5450115444782292
45145,135,6,-13,1.0628056231669787
45145,136,4,-15,0.6328447918536845
45145,137,15,-35,0.8653025413795805
45145,138,16,-48,1.2149029114117043
45145,139,10,-37,0.21467670308466738
45145,140,37,-85,0.91088171635144
45145,141,43,6,0.5797108304394444
45145,142,46,3,0.19568650494744425
45145,143,18,-83,0.7017183954003887
45145,144,17,-53,0.8820694286625669
45145,145,15,-48,0.7535259662212577
45145,146,21,-58,1.0343637336912896
45145,147,21,-64,0.9352698609444052
45145,148,19,-60,0.7164700401220171
45145,149,26,-72,0.7709841406820613
45145,150,26,-79,0.8559153144109336
45145,151,24,-75,0.7618698672701851
45145,152,30,-85,1.1980413635758247
45145,153,30,-91,0.9502833443812837
45145,154,28,-87,0.6530684509610147
45145,155,36,8,1.2366964640282005
45145,156,36,0,1.0088701114998135
45145,157,33,-3,0.49875852362864087
45145,158,47,14,0.898276386908233
45145,159,52,5,0.5212149388806676
45145,160,57,5,-0.01841072971923646
45145,161,4,-66,0.7489155554622755
45145,162,2,-9,0.31869815347761465
45145,163,20,-43,0.7034946113830941
45145,164,30,-81,8.07061555646286e-17
45145,165,64,34,-0.04814671575376525
45145,166,28,-36,0.6783189966503922
45145,167,26,-81,0.7999891721610605
45145,168,24,-75,0.6027636593843262
45145,169,29,-83,0.19241626082973115
45145,170,0,-30,0.6206505559634155
45145,171,8,-17,-0.6649081009898489
45145,172,99,91,0.7139407234633989
45145,173,88,-11,1.0108701155877142
45145,174,85,-3,0.9852233973154387
45145,175,85,0,0.5829724375851586
45145,176,93,8,1.264177108467106
45145,177,91,-2,0.6083710937211104
45145,178,99,8,1.2065200808035954
45145,179,97,-2,0.6119174405793864
45145,180,99,2,0.5186449961456527
45145,181,88,-11,0.9008607693699078
45145,182,84,-4,0.5099045067812737
45145,183,95,11,1.1387855341342341
45145,184,93,-2,0.9903587636480018
45145,185,92,-1,0.657590341974236
45145,186,99,7,0.6573730941818245
45145,187,89,-10,1.1676823275841426
45145,188,85,-4,0.3251908527061011
45145,189,99,14,0.8801249954092454
45145,190,96,-3,1.2500191147156992
45145,191,94,-2,0.8514104369470601
45145,192,94,0,0.6302296799821951
45145,193,98,4,0.9318448549697672
45145,194,93,-5,1.2120893628220937
45145,195,90,-3,0.9009572725097791
45145,196,88,-2,0.8073515333848164
45145,197,90,2,0.7045930077550077
45145,198,80,-10,0.8200854593787352
67358,0,43,-8,-0.2904972716826788
67358,1,96,53,1.2216696349988112
67358,2,93,-3,0.6912542339413943
67358,3,99,6,0.8800869781532937
67358,4,99,0,0.9634205791116142
67358,5,99,0,0.8770935556158217
67358,6,99,0,1.0017594708487867
67358,7,97,-2,0.8118356118217248
67358,8,98,1,0.8949754297739981
67358,9,98,0,0.8519168089403415
67358,10,98,0,0.5421689365288448
67358,11,86,-12,0.8652685602522028
67358,12,84,-2,0.8932702392315026
67358,13,83,-1,0.8781739087952989
67358,14,83,0,1.3676543545013522
67358,15,81,-2,0.8530634870773425
67358,16,84,3,0.8759668526851723
67358,17,84,0,0.7894002926045672
67358,18,86,2,0.8205389580733482
67358,19,83,-3,0.4486876045827627
67358,20,98,15,0.8707926840079445
67358,21,96,-2,1.1619471230864278
67358,22,93,-3,0.6928456460924693
67358,23,95,2,0.9866964046684104
67358,24,91,-4,0.9446654656304985
67358,25,86,-5,0.7926483792385727
67358,26,87,1,0.5067962242929895
67358,27,94,7,1.219929395156964
67358,28,88,-6,0.8872718660667028
67358,29,89,1,1.0186939096693712
67358,30,85,-4,0.5852707360900953
67358,31,87,2,0.5366871745554898
67358,32,69,-18,0.5418841813574227
67358,33,76,7,1.0020813334052174
67358,34,80,4,0.9348716202299653
67358,35,78,-2,0.6474779549437267
67358,36,65,-13,5.468762596333828e-17
67358,37,94,29,0.6441211615809519
67358,38,99,5,0.3174278665564641
67358,39,58,-41,0.34065739846972154
67358,40,77,19,0.9480422519385764
67358,41,77,0,0.8540216035193958
67358,42,77,0,0.8168920357466136
67358,43,75,-2,0.7355644783300851
67358,44,77,2,0.591965586993374
67358,45,66,-11,0.10115796593259727
67358,46,92,26,0.8487919661421629
67358,47,95,3,0.9668499623546118
67358,48,94,-1,0.7379455978478248
67358,49,95,1,0.79139401887879
67358,50,94,-1,0.8357812797560954
67358,51,92,-2,0.4545383997441098
67358,52,98,6,0.955599102234412
67358,53,96,-2,0.6381267522896875
67358,54,99,3,-1.0146594501288326
67358,55,0,-99,0.9742913889274913
67358,56,4,-9,1.0598844609896538
67358,57,3,-11,0.7385912436274404
67358,58,12,-28,1.1771160325209629
67358,59,12,-37,1.1747490939324876
67358,60,11,-35,1.2865383990225971
67358,61,10,-32,-0.36736565330705667
67358,62,72,62,0.8699299582565253
67358,63,73,1,0.42507394571585494
67358,64,89,16,-0.2610219321008982
67358,65,21,-68,0.8239698650096011
67358,66,20,-62,0.5705632564412595
67358,67,21,-63,0.6167011311326565
67358,68,16,-54,0.16714848157868678
67358,69,38,-93,0.6389945131296705
67358,70,47,9,1.0961825315678695
67358,71,48,1,0.7548895250945704
67358,72,49,1,1.1306096622099522
67358,73,48,-1,1.0730304941076378
67358,74,47,-1,0.6434097980147243
67358,75,51,4,0.7493054514635776
67358,76,52,1,0.7339851868970431
67358,77,53,1,0.9142273219168561
67358,78,53,0,1.035432006796393
67358,79,52,-1,1.5463723602486312
67358,80,52,0,1.1338226985943023
67358,81,52,0,0.9534554704189379
67358,82,52,0,0.8875817006264345
67358,83,51,-1,1.1007194128289635
67358,84,50,-1,0.877109182713695
67358,85,50,0,0.9126586810785015
67358,86,52,2,1.0754324647613442
67358,87,51,-1,0.5372935854006988
67358,88,65,14,-0.3059275054044478
67358,89,0,-66,0.7033009160069512
67358,90,0,-1,1.0241433014630363
67358,91,0,-1,0.7836202631248703
67358,92,10,-21,1.0355923053144627
67358,93,6,-23,0.32227764314090873
67358,94,28,-63,1.034374484575181
67358,95,32,-93,0.43453623615216924
67358,96,45,13,-0.1966794470635509
67358,97,0,-46,0.6616363487499394
67358,98,0,-1,0.8888110204450765
67358,99,0,-1,0.9744530343072229
67358,100,0,-1,0.7599736524539673
67358,101,1,-3,1.1896204001188257
67358,102,0,-2,1.0708839170239324
67358,103,0,-1,0.6239374823094888
67358,104,4,-9,1.1913503732444237
67358,105,1,-7,0.6324380264651083
67358,106,5,-12,0.7468781767126992
67358,107,9,-24,0.8295200148198077
67358,108,6,-22,0.7402388378754517
67358,109,7,-21,0.5020556739256085
67358,110,15,-38,0.5268152453741812
67358,111,20,-56,0.8933347527852046
67358,112,20,-61,1.0111559261674752
67358,113,17,-55,0.8414633430918825
67358,114,20,-58,0.6634551861726351
67358,115,25,-71,0.7403667098286312
67358,116,25,-76,0.72573085385781
67358,117,27,-80,0.870467167451299
67358,118,27,-82,1.0473501930295588
67358,119,24,-76,0.6504118051214922
67358,120,29,-83,0.6786033093511357
67358,121,34,-98,1.0152845252413305
67358,122,32,-99,0.9549719254854336
67358,123,30,-93,0.5169593825590065
67358,124,41,11,0.8501430219851258
67358,125,47,6,0.929238814910639
67358,126,46,-1,0.7586289227322365
67358,127,51,5,0.79444723116454
67358,128,54,3,1.055347201931487
67358,129,54,0,1.162621670443676
67358,130,54,0,0.9803166704809171
67358,131,56,2,0.7324149632255276
67358,132,60,4,0.2687046654419799
67358,133,76,16,-0.5222547061790614
67358,134,0,-77,0.5450115444782292
67358,135,6,-13,1.0628056231669787
67358,136,4,-15,0.6328447918536845
67358,137,15,-35,0.8653025413795805
67358,138,16,-48,1.2149029114117043
67358,139,10,-37,0.21467670308466738
67358,140,37,-85,0.91088171635144
67358,141,43,6,0.5797108304394444
67358,142,46,3,0.19568650494744425
67358,143,18,-83,0.7017183954003887
67358,144,17,-53,0.8820694286625669
67358,145,15,-48,0.7535259662212577
67358,146,21,-58,1.0343637336912896
67358,147,21,-64,0.9352698609444052
67358,148,19,-60,0.7164700401220171
67358,149,26,-72,0.7709841406820613
67358,150,26,-79,0.8559153144109336
67358,151,24,-75,0.7618698672701851
67358,152,30,-85,1.1980413635758247
67358,153,30,-91,0.9502833443812837
67358,154,28,-87,0.6530684509610147
67358,155,36,8,1.2366964640282005
67358,156,36,0,1.0088701114998135
67358,157,33,-3,0.49875852362864087
67358,158,47,14,0.898276386908233
67358,159,52,5,0.5212149388806676
67358,160,57,5,-0.01841072971923646
67358,161,4,-66,0.7489155554622755
67358,162,2,-9,0.31869815347761465
67358,163,20,-43,0.7034946113830941
67358,164,30,-81,8.07061555646286e-17
67358,165,64,34,-0.04814671575376525
67358,166,28,-36,0.6783189966503922
67358,167,26,-81,0.7999891721610605
67358,168,24,-75,0.6027636593843262
67358,169,29,-83,0.19241626082973115
67358,170,0,-30,0.6206505559634155
67358,171,8,-17,-0.6649081009898489
67358,172,99,91,0.7139407234633989
67358,173,88,-11,1.0108701155877142
67358,174,85,-3,0.9852233973154387
67358,175,85,0,0.5829724375851586
67358,176,93,8,1.264177108467106
67358,177,91,-2,0.6083710937211104
67358,178,99,8,1.2065200808035954
67358,179,97,-2,0.6119174405793864
67358,180,99,2,0.5186449961456527
67358,181,88,-11,0.9008607693699078
67358,182,84,-4,0.5099045067812737
67358,183,95,11,1.1387855341342341
67358,184,93,-2,0.9903587636480018
67358,185,92,-1,0.657590341974236
67358,186,99,7,0.6573730941818245
67358,187,89,-10,1.1676823275841426
67358,188,85,-4,0.3251908527061011
67358,189,99,14,0.8801249954092454
67358,190,96,-3,1.2500191147156992
67358,191,94,-2,0.8514104369470601
67358,192,94,0,0.6302296799821951
67358,193,98,4,0.9318448549697672
67358,194,93,-5,1.2120893628220937
67358,195,90,-3,0.9009572725097791
67358,196,88,-2,0.8073515333848164
67358,197,90,2,0.7045930077550077
67358,198,80,-10,0.8200854593787352
36313,0,43,-8,-0.2904972716826788
36313,1,96,53,1.2216696349988112
36313,2,93,-3,0.6912542339413943
36313,3,99,6,0.8800869781532937
36313,4,99,0,0.9634205791116142
36313,5,99,0,0.8770935556158217
36313,6,99,0,1.0017594708487867
36313,7,97,-2,0.8118356118217248
36313,8,98,1,0.8949754297739981
36313,9,98,0,0.8519168089403415
36313,10,98,0,0.5421689365288448
36313,11,86,-12,0.8652685602522028
36313,12,84,-2,0.8932702392315026
36313,13,83,-1,0.8781739087952989
36313,14,83,0,1.3676543545013522
36313,15,81,-2,0.8530634870773425
36313,16,84,3,0.8759668526851723
36313,17,84,0,0.7894002926045672
36313,18,86,2,0.8205389580733482
36313,19,83,-3,0.4486876045827627
36313,20,98,15,0.8707926840079445
36313,21,96,-2,1.1619471230864278
36313,22,93,-3,0.6928456460924693
36313,23,95,2,0.9866964046684104
36313,24,91,-4,0.9446654656304985
36313,25,86,-5,0.7926483792385727
36313,26,87,1,0.5067962242929895
36313,27,94,7,1.219929395156964
36313,28,88,-6,0.8872718660667028
36313,29,89,1,1.0186939096693712
36313,30,85,-4,0.5852707360900953
36313,31,87,2,0.5366871745554898
36313,32,69,-18,0.5418841813574227
36313,33,76,7,1.0020813334052174
36313,34,80,4,0.9348716202299653
36313,35,78,-2,0.6474779549437267
36313,36,65,-13,5.468762596333828e-17
36313,37,94,29,0.6441211615809519
36313,38,99,5,0.3174278665564641
36313,39,58,-41,0.34065739846972154
36313,40,77,19,0.9480422519385764
36313,41,77,0,0.8540216035193958
36313,42,77,0,0.8168920357466136
36313,43,75,-2,0.7355644783300851
36313,44,77,2,0.591965586993374
36313,45,66,-11,0.10115796593259727
36313,46,92,26,0.8487919661421629
36313,47,95,3,0.9668499623546118
36313,48,94,-1,0.7379455978478248
36313,49,95,1,0.79139401887879
36313,50,94,-1,0.8357812797560954
36313,51,92,-2,0.4545383997441098
36313,52,98,6,0.955599102234412
36313,53,96,-2,0.6381267522896875
36313,54,99,3,-1.0146594501288326
36313,55,0,-99,0.9742913889274913
36313,56,4,-9,1.0598844609896538
36313,57,3,-11,0.7385912436274404
36313,58,12,-28,1.1771160325209629
36313,59,12,-37,1.1747490939324876
36313,60,11,-35,1.2865383990225971
36313,61,10,-32,-0.36736565330705667
36313,62,72,62,0.8699299582565253
36313,63,73,1,0.42507394571585494
36313,64,89,16,-0.2610219321008982
36313,65,21,-68,0.8239698650096011
36313,66,20,-62,0.5705632564412595
36313,67,21,-63,0.6167011311326565
36313,68,16,-54,0.16714848157868678
36313,69,38,-93,0.6389945131296705
36313,70,47,9,1.0961825315678695
36313,71,48,1,0.7548895250945704
36313,72,49,1,1.1306096622099522
36313,73,48,-1,1.0730304941076378
36313,74,47,-1,0.6434097980147243
36313,75,51,4,0.7493054514635776
36313,76,52,1,0.7339851868970431
36313,77,53,1,0.9142273219168561
36313,78,53,0,1.035432006796393
36313,79,52,-1,1.5463723602486312
36313,80,52,0,1.1338226985943023
36313,81,52,0,0.9534554704189379
36313,82,52,0,0.8875817006264345
36313,83,51,-1,1.1007194128289635
36313,84,50,-1,0.877109182713695
36313,85,50,0,0.9126586810785015
36313,86,52,2,1.0754324647613442
36313,87,51,-1,0.5372935854006988
36313,88,65,14,-0.3059275054044478
36313,89,0,-66,0.7033009160069512
36313,90,0,-1,1.0241433014630363
36313,91,0,-1,0.7836202631248703
36313,92,10,-21,1.0355923053144627
36313,93,6,-23,0.32227764314090873
36313,94,28,-63,1.034374484575181
36313,95,32,-93,0.43453623615216924
36313,96,45,13,-0.1966794470635509
36313,97,0,-46,0.6616363487499394
36313,98,0,-1,0.8888110204450765
36313,99,0,-1,0.9744530343072229
36313,100,0,-1,0.7599736524539673
36313,101,1,-3,1.1896204001188257
36313,102,0,-2,1.0708839170239324
36313,103,0,-1,0.6239374823094888
36313,104,4,-9,1.1913503732444237
36313,105,1,-7,0.6324380264651083
36313,106,5,-12,0.7468781767126992
36313,107,9,-24,0.8295200148198077
36313,108,6,-22,0.7402388378754517
36313,109,7,-21,0.5020556739256085
36313,110,15,-38,0.5268152453741812
36313,111,20,-56,0.8933347527852046
36313,112,20,-61,1.0111559261674752
36313,113,17,-55,0.8414633430918825
36313,114,20,-58,0.6634551861726351
36313,115,25,-71,0.7403667098286312
36313,116,25,-76,0.72573085385781
36313,117,27,-80,0.870467167451299
36313,118,27,-82,1.0473501930295588
36313,119,24,-76,0.6504118051214922
36313,120,29,-83,0.6786033093511357
36313,121,34,-98,1.0152845252413305
36313,122,32,-99,0.9549719254854336
36313,123,30,-93,0.5169593825590065
36313,124,41,11,0.8501430219851258
36313,125,47,6,0.929238814910639
36313,126,46,-1,0.7586289227322365
36313,127,51,5,0.79444723116454
36313,128,54,3,1.055347201931487
36313,129,54,0,1.162621670443676
36313,130,54,0,0.9803166704809171
36313,131,56,2,0.7324149632255276
36313,132,60,4,0.2687046654419799
36313,133,76,16,-0.5222547061790614
36313,134,0,-77,0.5450115444782292
36313,135,6,-13,1.0628056231669787
36313,136,4,-15,0.6328447918536845
36313,137,15,-35,0.8653025413795805
36313,138,16,-48,1.2149029114117043
36313,139,10,-37,0.21467670308466738
36313,140,37,-85,0.91088171635144
36313,141,43,6,0.5797108304394444
36313,142,46,3,0.19568650494744425
36313,143,18,-83,0.7017183954003887
36313,144,17,-53,0.8820694286625669
36313,145,15,-48,0.7535259662212577
36313,146,21,-58,1.0343637336912896
36313,147,21,-64,0.9352698609444052
36313,148,19,-60,0.7164700401220171
36313,149,26,-72,0.7709841406820613
36313,150,26,-79,0.8559153144109336
36313,151,24,-75,0.7618698672701851
36313,152,30,-85,1.1980413635758247
36313,153,30,-91,0.9502833443812837
36313,154,28,-87,0.6530684509610147
36313,155,36,8,1.2366964640282005
36313,156,36,0,1.0088701114998135
36313,157,33,-3,0.49875852362864087
36313,158,47,14,0.898276386908233
36313,159,52,5,0.5212149388806676
36313,160,57,5,-0.01841072971923646
36313,161,4,-66,0.7489155554622755
36313,162,2,-9,0.31869815347761465
36313,163,20,-43,0.7034946113830941
36313,164,30,-81,8.07061555646286e-17
36313,165,64,34,-0.04814671575376525
36313,166,28,-36,0.6783189966503922
36313,167,26,-81,0.7999891721610605
36313,168,24,-75,0.6027636593843262
36313,169,29,-83,0.19241626082973115
36313,170,0,-30,0.6206505559634155
36313,171,8,-17,-0.6649081009898489
36313,172,99,91,0.7139407234633989
36313,173,88,-11,1.0108701155877142
36313,174,85,-3,0.9852233973154387
36313,175,85,0,0.5829724375851586
36313,176,93,8,1.264177108467106
36313,177,91,-2,0.6083710937211104
36313,178,99,8,1.2065200808035954
36313,179,97,-2,0.6119174405793864
36313,180,99,2,0.5186449961456527
36313,181,88,-11,0.9008607693699078
36313,182,84,-4,0.5099045067812737
36313,183,95,11,1.1387855341342341
36313,184,93,-2,0.9903587636480018
36313,185,92,-1,0.657590341974236
36313,186,99,7,0.6573730941818245
36313,187,89,-10,1.1676823275841426
36313,188,85,-4,0.3251908527061011
36313,189,99,14,0.8801249954092454
36313,190,96,-3,1.2500191147156992
36313,191,94,-2,0.8514104369470601
36313,192,94,0,0.6302296799821951
36313,193,98,4,0.9318448549697672
36313,194,93,-5,1.2120893628220937
36313,195,90,-3,0.9009572725097791
36313,196,88,-2,0.8073515333848164
36313,197,90,2,0.7045930077550077
36313,198,80,-10,0.8200854593787352
19144,0,43,-8,-0.2904972716826788
19144,1,96,53,1.2216696349988112
19144,2,93,-3,0.6912542339413943
19144,3,99,6,0.8800869781532937
19144,4,99,0,0.9634205791116142
19144,5,99,0,0.8770935556158217
19144,6,99,0,1.0017594708487867
19144,7,97,-2,0.8118356118217248
19144,8,98,1,0.8949754297739981
19144,9,98,0,0.8519168089403415
19144,10,98,0,0.5421689365288448
19144,11,86,-12,0.8652685602522028
19144,12,84,-2,0.8932702392315026
19144,13,83,-1,0.8781739087952989
19144,14,83,0,1.3676543545013522
19144,15,81,-2,0.8530634870773425
19144,16,84,3,0.8759668526851723
19144,17,84,0,0.7894002926045672
19144,18,86,2,0.8205389580733482
19144,19,83,-3,0.4486876045827627
19144,20,98,15,0.8707926840079445
19144,21,96,-2,1.1619471230864278
19144,22,93,-3,0.6928456460924693
19144,23,95,2,0.9866964046684104
19144,24,91,-4,0.9446654656304985
19144,25,86,-5,0.7926483792385727
19144,26,87,1,0.5067962242929895
19144,27,94,7,1.219929395156964
19144,28,88,-6,0.8872718660667028
19144,29,89,1,1.0186939096693712
19144,30,85,-4,0.5852707360900953
19144,31,87,2,0.5366871745554898
19144,32,69,-18,0.5418841813574227
19144,33,76,7,1.0020813334052174
19144,34,80,4,0.9348716202299653
19144,35,78,-2,0.6474779549437267
19144,36,65,-13,5.468762596333828e-17
19144,37,94,29,0.6441211615809519
19144,38,99,5,0.3174278665564641
19144,39,58,-41,0.34065739846972154
19144,40,77,19,0.9480422519385764
19144,41,77,0,0.8540216035193958
19144,42,77,0,0.8168920357466136
19144,43,75,-2,0.7355644783300851
19144,44,77,2,0.591965586993374
19144,45,66,-11,0.10115796593259727
19144,46,92,26,0.8487919661421629
19144,47,95,3,0.9668499623546118
19144,48,94,-1,0.7379455978478248
19144,49,95,1,0.79139401887879
19144,50,94,-1,0.8357812797560954
19144,51,92,-2,0.4545383997441098
19144,52,98,6,0.955599102234412
19144,53,96,-2,0.6381267522896875
19144,54,99,3,-1.0146594501288326
19144,55,0,-99,0.9742913889274913
19144,56,4,-9,1.0598844609896538
19144,57,3,-11,0.7385912436274404
19144,58,12,-28,1.1771160325209629
19144,59,12,-37,1.1747490939324876
19144,60,11,-35,1.2865383990225971
19144,61,10,-32,-0.36736565330705667
19144,62,72,62,0.8699299582565253
19144,63,73,1,0.42507394571585494
19144,64,89,16,-0.2610219321008982
19144,65,21,-68,0.8239698650096011
19144,66,20,-62,0.5705632564412595
19144,67,21,-63,0.6167011311326565
19144,68,16,-54,0.16714848157868678
19144,69,38,-93,0.6389945131296705
19144,70,47,9,1.0961825315678695
19144,71,48,1,0.7548895250945704
19144,72,49,1,1.1306096622099522
19144,73,48,-1,1.0730304941076378
19144,74,47,-1,0.6434097980147243
19144,75,51,4,0.7493054514635776
19144,76,52,1,0.7339851868970431
19144,77,53,1,0.9142273219168561
19144,78,53,0,1.035432006796393
19144,79,52,-1,1.5463723602486312
19144,80,52,0,1.1338226985943023
19144,81,52,0,0.9534554704189379
19144,82,52,0,0.8875817006264345
19144,83,51,-1,1.1007194128289635
19144,84,50,-1,0.877109182713695
19144,85,50,0,0.9126586810785015
19144,86,52,2,1.0754324647613442
19144,87,51,-1,0.5372935854006988
19144,88,65,14,-0.3059275054044478
19144,89,0,-66,0.7033009160069512
19144,90,0,-1,1.0241433014630363
19144,91,0,-1,0.7836202631248703
19144,92,10,-21,1.0355923053144627
19144,93,6,-23,0.32227764314090873
19144,94,28,-63,1.034374484575181
19144,95,32,-93,0.43453623615216924
19144,96,45,13,-0.1966794470635509
19144,97,0,-46,0.6616363487499394
19144,98,0,-1,0.8888110204450765
19144,99,0,-1,0.9744530343072229
19144,100,0,-1,0.7599736524539673
19144,101,1,-3,1.1896204001188257
19144,102,0,-2,1.0708839170239324
19144,103,0,-1,0.6239374823094888
19144,104,4,-9,1.1913503732444237
19144,105,1,-7,0.6324380264651083
19144,106,5,-12,0.7468781767126992
19144,107,9,-24,0.8295200148198077
19144,108,6,-22,0.7402388378754517
19144,109,7,-21,0.5020556739256085
19144,110,15,-38,0.5268152453741812
19144,111,20,-56,0.8933347527852046
19144,112,20,-61,1.0111559261674752
19144,113,17,-55,0.8414633430918825
19144,114,20,-58,0.6634551861726351
19144,115,25,-71,0.7403667098286312
19144,116,25,-76,0.72573085385781
19144,117,27,-80,0.870467167451299
19144,118,27,-82,1.0473501930295588
19144,119,24,-76,0.6504118051214922
19144,120,29,-83,0.6786033093511357
19144,121,34,-98,1.0152845252413305
19144,122,32,-99,0.9549719254854336
19144,123,30,-93,0.5169593825590065
19144,124,41,11,0.8501430219851258
19144,125,47,6,0.929238814910639
19144,126,46,-1,0.7586289227322365
19144,127,51,5,0.79444723116454
19144,128,54,3,1.055347201931487
19144,129,54,0,1.162621670443676
19144,130,54,0,0.9803166704809171
19144,131,56,2,0.7324149632255276
19144,132,60,4,0.2687046654419799
19144,133,76,16,-0.5222547061790614
19144,134,0,-77,0.5450115444782292
19144,135,6,-13,1.0628056231669787
19144,136,4,-15,0.6328447918536845
19144,137,15,-35,0.8653025413795805
19144,138,16,-48,1.2149029114117043
19144,139,10,-37,0.21467670308466738
19144,140,37,-85,0.91088171635144
19144,141,43,6,0.5797108304394444
19144,142,46,3,0.19568650494744425
19144,143,18,-83,0.7017183954003887
19144,144,17,-53,0.8820694286625669
19144,145,15,-48,0.7535259662212577
19144,146,21,-58,1.0343637336912896
19144,147,21,-64,0.9352698609444052
19144,148,19,-60,0.7164700401220171
19144,149,26,-72,0.7709841406820613
19144,150,26,-79,0.8559153144109336
19144,151,24,-75,0.7618698672701851
19144,152,30,-85,1.1980413635758247
19144,153,30,-91,0.9502833443812837
19144,154,28,-87,0.6530684509610147
19144,155,36,8,1.2366964640282005
19144,156,36,0,1.0088701114998135
19144,157,33,-3,0.49875852362864087
19144,158,47,14,0.898276386908233
19144,159,52,5,0.5212149388806676
19144,160,57,5,-0.01841072971923646
19144,161,4,-66,0.7489155554622755
19144,162,2,-9,0.31869815347761465
19144,163,20,-43,0.7034946113830941
19144,164,30,-81,8.07061555646286e-17
19144,165,64,34,-0.04814671575376525
19144,166,28,-36,0.6783189966503922
19144,167,26,-81,0.7999891721610605
19144,168,24,-75,0.6027636593843262
19144,169,29,-83,0.19241626082973115
19144,170,0,-30,0.6206505559634155
19144,171,8,-17,-0.6649081009898489
19144,172,99,91,0.7139407234633989
19144,173,88,-11,1.0108701155877142
19144,174,85,-3,0.9852233973154387
19144,175,85,0,0.5829724375851586
19144,176,93,8,1.264177108467106
19144,177,91,-2,0.6083710937211104
19144,178,99,8,1.2065200808035954
19144,179,97,-2,0.6119174405793864
19144,180,99,2,0.5186449961456527
19144,181,88,-11,0.9008607693699078
19144,182,84,-4,0.5099045067812737
19144,183,95,11,1.1387855341342341
19144,184,93,-2,0.9903587636480018
19144,185,92,-1,0.657590341974236
19144,186,99,7,0.6573730941818245
19144,187,89,-10,1.1676823275841426
19144,188,85,-4,0.3251908527061011
19144,189,99,14,0.8801249954092454
19144,190,96,-3,1.2500191147156992
19144,191,94,-2,0.8514104369470601
19144,192,94,0,0.6302296799821951
19144,193,98,4,0.9318448549697672
19144,194,93,-5,1.2120893628220937
19144,195,90,-3,0.9009572725097791
19144,196,88,-2,0.8073515333848164
19144,197,90,2,0.7045930077550077
19144,198,80,-10,0.8200854593787352
22126,0,43,-8,-0.2904972716826788
22126,1,96,53,1.2216696349988112
22126,2,93,-3,0.6912542339413943
22126,3,99,6,0.8800869781532937
22126,4,99,0,0.9634205791116142
22126,5,99,0,0.8770935556158217
22126,6,99,0,1.0017594708487867
22126,7,97,-2,0.8118356118217248
22126,8,98,1,0.8949754297739981
22126,9,98,0,0.8519168089403415
22126,10,98,0,0.5421689365288448
22126,11,86,-12,0.8652685602522028
22126,12,84,-2,0.8932702392315026
22126,13,83,-1,0.8781739087952989
22126,14,83,0,1.3676543545013522
22126,15,81,-2,0.8530634870773425
22126,16,84,3,0.8759668526851723
22126,17,84,0,0.7894002926045672
22126,18,86,2,0.8205389580733482
22126,19,83,-3,0.4486876045827627
22126,20,98,15,0.8707926840079445
22126,21,96,-2,1.1619471230864278
22126,22,93,-3,0.6928456460924693
22126,23,95,2,0.9866964046684104
22126,24,91,-4,0.9446654656304985
22126,25,86,-5,0.7926483792385727
22126,26,87,1,0.5067962242929895
22126,27,94,7,1.219929395156964
22126,28,88,-6,0.8872718660667028
22126,29,89,1,1.0186939096693712
22126,30,85,-4,0.5852707360900953
22126,31,87,2,0.5366871745554898
22126,32,69,-18,0.5418841813574227
22126,33,76,7,1.0020813334052174
22126,34,80,4,0.9348716202299653
22126,35,78,-2,0.6474779549437267
22126,36,65,-13,5.468762596333828e-17
22126,37,94,29,0.6441211615809519
22126,38,99,5,0.3174278665564641
22126,39,58,-41,0.34065739846972154
22126,40,77,19,0.9480422519385764
